,full_text,categoria
197,SI HUBO COO RRUP CION ! ESTOS MILLONES RECIBIO JUEZA QUE LIBERO AL MOCHO... https://t.co/W93EaMDbSx a traves de @YouTube,religion
198,El mocho Cabrera le dicen https://t.co/Qq3QIiD9JT,religion
199,"@pipademanzanaa y ese dedo mocho, de quien es?",religion
200,Jajajajajajaj manita que de un mocho que? 4 dedos tiene el de la publicacion  https://t.co/XtOUs3yRT7,religion
201,Yo pensando que no ibamos alcanzar dije todo en desorden y mocho,religion
202,@prozacweed @PartidoMorenaMx Que no el PDM era super mocho?,religion
203,"@luisghernan @BeatrizGMuller @gloaeza La esposa de C. Peraza no le concedio la entrevista y lo que hizo @gloaeza fue imaginarse como hubieran sido las respuestas de la esposa y, !las publico! Eran respuestas en las que pintaba a una esposa sumisa y mojigata. Fue un verdadero linchamiento.",religion
204,"Ay que mocho el Mauricio,nomas le puso corazon! era RT compa! andele que le cuesta? Por fasssss",religion
205,"@RuJr_ ?Neymar? Una disculpa, pero antes esta Benzema este ano. Si Ney no trasciende en Champions de poco le servira su titulo mocho de la Ligue 1.",religion
206,"Pues resulta y acontece que llegaron a podar el cesped en la casa, despues de meses que no me cortaba los napoleones z resulta que me los mocho a lo estupido del pegue de los mismos",religion
207,@vnger_ @VillamilBMaura @latatica27 Esta mojigata minimo es uribista y son de lo peor...rezan y pecan,religion
208,"A mi que cupido no me venga a enyarda' un novio, por que lo cacheteo, lo pateo' y se la mocho!",religion
209,"Talavera tenia todo para ser idolo pero prefirio ser grillo, ni mocho.",religion
210,"Cuando llegue a vivir a Nvo. Laredo y pedi prestado en el salon un liquid paper todos fue de que ""ehhh??? Que es eso?"" despues de describirlo (obvio en ingles mocho a mis 10 anos) me dijeron ""ohh wite out"" y yo "".. ?? Oh yeah WHITE out"" Pase de ser ""la regia"" a ""la liquidpaper"" https://t.co/Mq5MptjKwe",religion
211,@cachicamopelao @GutiKoralia Igual que hace ese mocho cuando usa un celular comun. Ahora sino tiene brazos creo que jamas lo podra usar.,religion
212,@BrunoElRata @WillymoviesR Bad ending: su familia lo cacho y le mocho su mano dibujante ._.XD,religion
213,"Mi esposo se mocho el bigote sin querer y se lo tuvo que afeitar, pero se dejo la barba (pq el bigote crece rapido).
Parece un belga reclutado por ISIS",religion
214,@YaserMorazan Se te olvido la. Mojigata Dela Corporacion!![?],religion
215,"MANANA NO TRABAJO JUEPUUUTAAAA, PERICO PAL MOCHO.",religion
216,"@JaimeRdzNL Que flojera me da este Gobernador mediocre y ratero ahh y mentiroso , nunca se mocho una mano por ratero.",religion
217,"""No hay toque de queda,pero al que salga le ""mocho"" las patas"" https://t.co/C8ihCCB5Bm",religion
218,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
219,@layakilin @SergioSarmiento Conservadores y fachos los que siguen al gobierno fascista y mocho de Lopez Obrador.,religion
220,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
221,@ChristopherVqz Tu eres mocho amigo?,religion
222,@yo_leon1 Mocho come santos el beodo,religion
223,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
224,"MANANA NO TRABAJO JUEPUUUTAAAA, PERICO PAL MOCHO.",religion
225,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
226,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
227,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
228,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
229,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
230,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
231,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
232,"Pensando en la prevencion del pueblo guayenses hicimos entrega de tapabocas  en El Roble, Saman Mocho y Las Aguitas.

#DemocraciaSaludYPaz 
#2Jul https://t.co/7uMemOVsh2",religion
233,La mando a comer monda y voy a su casa y le mocho la rodilla https://t.co/BjNsldDkRO,religion
234,"Sociedad mojigata e hipocrita que niega que las putas existen y dan un servicio que muchos contratan.

Son ciudadanas de segunda o tercera categoria y poco le importa al Estado y a la sociedad su salud.",religion
235,@Babypochita Jajajaja te hablan pinche judio @KratosDelAmor,religion
236,"@_MarianaE_ -Buena noticia el tema de la Recaudacion. Esperemos. Se use en cosas que se necesitan en este momento.
-Penoso lo de Guanajuato.
El mocho y ayotzinapa es solo Circo.
-los decesos por covid una dolorosa realidad.
-caso Beatriz Gutierrez, es de sabios equivocarse y quedarse callado",religion
237,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
238,@albertotellez @AracelyRosas15 @FelipeCalderon Jajajaa se le va el internet antes de negarlo categoricamente EL PEDAZO DE MOCHO que no sale de la iglesia dandose folpes de pecho por tantos pecados sabe que tiene.,religion
239,@ixpanea @Soylizbethmx No seas una mojigata no te queda neta no te queda,religion
240,@HernaldoKuant @elguanpiro @EntrelineasNoOf Fue confiscado en los 80 y lo proponen los que estan en contra de seguir con el modelo mojigata de chanito,religion
241,"@Mocho_Escoba @PepeKollins Fuente: ""creanme""",religion
242,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
243,"Sociedad mojigata e hipocrita que niega que las putas existen y dan un servicio que muchos contratan.

Son ciudadanas de segunda o tercera categoria y poco le importa al Estado y a la sociedad su salud.",religion
244,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
245,@Tuitero_Rayado Me los mocho? https://t.co/xTGUvGpkrX,religion
246,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
247,"?Quien le cree a un frustrado difamador, mentiroso compulsivo, mocho, clasista, racista, despota, ""machito"", genocida, borracho, corrupto y traidor a la Patria?  #HaigaSidoComoHaigaSido #0.03%_2006  #SeRobolaPresidencia #GenaroGarciaLuna Ccp: Dr. @JohnMAckerman https://t.co/tH4AAYT0P2",religion
248,@Mocho_Escoba @PSOE @sanchezcastejon @DebatAlRojoVivo Y estas vivo. Deberias dar las gracias,religion
249,Estoy empezando a creer en la ley de atraccion (????) Pero tambien creo que por algun motivo mi poder esta re fallado re mocho y lo peor es que TENGO PRUEBAS jsjsjsjsjk,religion
250,@DiarioLibre Nadie me venga a decir que ella duerme con su macho todad las noches. Si no estan separados me lo mocho.,religion
251,"#ArtistasVenezolanos Manuel Cabre fue un pintor hispano-venezolano, nacio un 25/01/1890 y fallece un 26/02/1984. Desde muy nino residio en Vzla siendo uno de los paisajistas mas destacados del pais. Se le conoce como ""el pintor de El Avila"". 
""El Jarro mocho""Federico Wollmer https://t.co/BwHIGW7eUA",religion
252,"Finisimas personas las del PES .
El que no es mocho de plano es un vil desvergonzado.

https://t.co/uve3rjdUsG",religion
253,@MarkoCortes Pedazo de imbecil persinado idiota,religion
254,"Finisimas personas las del PES .
El que no es mocho de plano es un vil desvergonzado.

https://t.co/uve3rjdUsG",religion
255,"@genarolozano Si son la peor derecha, ni siquiera se pronuncio sobre el movimiento LGBT, no ha legalizado drogas, es mas mocho que nada, anti feminista que si tuviera una hija querria que lo cuidara, pesimo para manejar la economia y muy bueno para dividir y ponerse de tapete con Trump.",religion
256,@pepeone17 @HarpEstadio @DiablosRojosMX @LigaMexBeis @chivawarrior Nos vamos a ir todos al cazo mocho,religion
257,"@diegosinhue Corrijo, no he ido ni ire a las reuniones de seguridad a palacio nacional, dijo el mocho, sinverguenza, psnista este de Sinhue.",religion
258,"Que digo yo q la gente podria ser menos guarra en mi calle lleva desde el lunes una botella de cerveza ,bolsas y un mocho q ascoq gente guarra y los barrenderos N han pasado si N lo habrian quitado pero la gente es muy guarra",religion
259,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
260,@diegosinhue PANISTA Santurron pongase a TRABAJAR,religion
261,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
262,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
263,"@rre09_ Como que igual uno entiende que este de santurron en su evento y lo quiera hacer para toda la familia, pero eso a pagar a lepes a que se le desnuden... Geez. Que mundo. Estos pedos estan en todas partes. Ahora queo veo, tiene la misma forma que el otro fulano de Nickelodeon",religion
264,@selenetabatha Desde cuando me lo quiero cortar pero si de por si ya lo traigo mocho jajajaja,religion
265,"@neftalopez1 @INEMexico @lorenzocordovav @CiroMurayamaINE No es la compra ...es el negocio que hizo... costos 100,000.00 ....,...factura falsa 9,000,000.00 ..me mocho un guevo",religion
266,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
267,@DTigreregio @SergioSarmiento Que persinado !!!,religion
268,"Season 1, Episode 26: El pana Juan Carlos se junta con Tia Rosa pa hacer una vuelta por un perrito mocho.",religion
269,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
270,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
271,"No he estado ni ire a esas reuniones de seguridad con AMLO... decia...

#Guanaterror
#RenunciaSinhue
#Mocho
#1Julio
#Guanajuato 
#Irapuato 
#GTO 
#Guanajuatosinley https://t.co/sQJuknx9r4 https://t.co/Xclpb39Zkt",religion
272,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
273,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
274,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
275,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
276,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
277,"@diegosinhue Corrijo, no he ido ni ire a las reuniones de seguridad a palacio nacional, dijo el mocho, sinverguenza, psnista este de Sinhue.",religion
278,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
279,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
280,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
281,yo nomas le caigo mal a puro whitexican clasista y mocho,religion
282,estoy que me mocho el tobillo,religion
283,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
284,"Cupido me flecho una vez y me dejo mocho, por eso fue que empece a parquiar con Pinocho!!!!",religion
285,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
286,"Narco Estado, el estado mas mocho.
Guanajuato duele ... mientras, los panistas gastan tiempo y bots con lo de First Lady. 
#NoSoyMedico
#NoSoyPanista  https://t.co/j1bzuCny7R",religion
287,"Narco Estado, el estado mas mocho.
Guanajuato duele ... mientras, los panistas gastan tiempo y bots con lo de First Lady. 
#NoSoyMedico
#NoSoyPanista  https://t.co/j1bzuCny7R",religion
288,tener una nobia mojigata es esto https://t.co/HOIs9GOh4Y,religion
289,Casi me mocho un dedo. Y senti que me iba a desangrar. https://t.co/x5Q3VaC6xj,religion
290,@Shanty_Agudo Hay gente muy mojigata ,religion
291,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
292,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
293,"@mariobenitezar @furiosocan @azucenau Ahora tambien eres un santurron...??
Vaya sorpresas que tienen los derechangos cagados.",religion
294,"@Jor_ille @Noti7Guatemala A la puta que chupa huevos ese enano cerote cabezon,  periodista mediocre, de balde tan santurron catolico.",religion
295,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
296,"@xavok84 Coincido ; mil veces un rufian cinico que un pinche mocho hipocrita , depravado, corrupto doble cara y cobarde...",religion
297,"super loco? una nina se mocho un dedo con una puerta de metal en pleno recreo. todos vimos el dedo, la sangre y cuando sacaron a la ninita casi desmayada del bano. sigo traumada, no voy a mentir. https://t.co/giGYl8Emvn",religion
298,"Corrupto, ignorante, mediocre, estupido. Estas ardido panista mocho y perdedor. Tu y tu partido nunca gobernaran MEXICO. https://t.co/wZptUr0UIm",religion
299,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
300,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
301,"@HernanGomezB @Taibo2 @lopezobrador_ @PartidoMorenaMx @laoctavadigital Que pinche izquierda, pinche PResidente mas mocho, evangelico y no se que tantas mamadas.",religion
302,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
303,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
304,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
305,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
306,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
307,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
308,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
309,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
310,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
311,Me mocho una chichi si uno de estos batos no es mega closetero https://t.co/3d8AKzhW0G,religion
312,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
313,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
314,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
315,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
316,"@pousuazo @EustacioJesus Y quien creyo en lo que dijo la OEA, quien cree que el tecnico de informatica cometio un error que solo beneficiaba al pld, un informe mocho. Es indudable que el pld intento hacer fraude en contubernio con la Junta.",religion
317,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
318,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
319,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
320,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
321,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
322,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
323,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
324,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
325,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
326,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
327,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
328,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
329,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
330,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
331,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
332,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
333,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
334,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
335,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
336,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
337,"Raza, hoy probaremos Trackmania en Stream, el tio UBI se mocho con 10 codigos para PC, en un rato los rifamos antes de jugar para que lo alcancen a instalar.",religion
338,"Seguimos sembrando el pais con Cafe. Nuestra meta es cubrir miles de tares de tierra, que ademas de forestar producimos para generar riqueza. Aqui estamos Sembrando cafe en polo mocho area canada de agua. https://t.co/FLhIKKPQND",religion
339,"Seguimos sembrando el pais con Cafe. Nuestra meta es cubrir miles de tares de tierra, que ademas de forestar producimos para generar riqueza. Aqui estamos Sembrando cafe en polo mocho area canada de agua. https://t.co/FLhIKKPQND",religion
340,"@ZFerneg Si amigo, esta mas lento que morrocoy mocho 
Este mensaje a lo mejor te llega manana...",religion
341,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
342,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
343,@Bernardo_vr18 Nunca hemos jugado pero me mocho un huevo que te arrepastraso el culo por el pavimento,religion
344,@patali_ Y regresara un mocho y un delantal para @trufanegrabaq,religion
345,Natalie Acedo le echa el beta a Senor Romero de cuando Tia Rosa jodio a un colector de Bus por un perrito mocho.,religion
346,Cuando te ponen a elegir entre multa o planas pero eres mocho https://t.co/TZTgquPkHr,religion
347,@MatonsizimoKid @carlosvives no te pongas mas eso mocho,religion
348,@mandyelg Me mocho las manos primero,religion
349,@c4jimenez @AlcaldiaAO @FiscaliaCDMX Es que no se mocho,religion
350,@mandyelg Me mocho las manos primero,religion
351,"@atenogenesR @PGN_PANAMA No disque el presidente bocon dijo que donde lo veo le pego?, peguenme a mi y luego corrio como manso cobarde dejo negocios mujer y todo. Y los tontos todavia le creen. Y el otro santurron. Como nos enganan pueblo sigues en las mismas. MASOQUISMO.",religion
352,Con su debida separacion en esa palabra. se mocho mas. https://t.co/Sim7y4ScCI,religion
353,@IvanKorcok @jguaido Jajaja cono de mi madre en serio? Jajajaja donde cono que da ese mocho se pais? Esos serian los que se bajaban los pantalones ante los nazis? Jajajaaja,religion
354,"Inspirada en mi @carlosvives 

El mocho: short de jean, preferiblemente viejo, mochao (cortao), esflecao (sin costura), intervenido (pintado o parchado) por mi[?]

Gracias a Dios que me ha me ha permitido ser atrevida (atreverme a aprender y hacer) y obvio, hacer todo con mucho [?] https://t.co/eDLci23NE7",religion
355," El mocho: short de jean, preferiblemente viejo, mochao (cortao), esflecao (sin costura), intervenido (pintado o parchado) por mi [?]

Aja y para los que dicen que hago de todo, o que estoy en todo, les respondo... https://t.co/fUUvKFsZWP",religion
356,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
357,"@OianeB @NicolasMaduro Por eso estan muertos de hambre, cobrando en la mocho de moneda inutil con que le pagan los bonos indignos que lambucean...",religion
358,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
359,"@lopezdoriga El mochomo se mocho. 

#ChalecosMx
#NadaQueCelebrar 
#DosAnosDeDanos #RenunciaAckerman",religion
360,"@Ulises9223 @Ala_Dean @aguileramtz Mira wey, eres un machito, provida y mocho pero esto si no te lo voy a permitir ",religion
361,@elcapitalistaa @rdario86 @FRANCYSMIRLENE @MarvinMijares5 Nunca me he montado en ese mocho e metro de aca.,religion
362,"@DeniseDresserG @FGRMexico @lopezobrador_ 
NUEVAMENTE DEJA LIBRE A ""EL MOCHO""
NUEVAMENTE DEMUESTRA Q #LopezEsUnNarcoPresidente  
Q ESTA HACIENDO OTRO PACTO
$$$ A CAMBIO D IMPUNIDAD
PARA LAS ELECCIONES DEL 2021
LO MISMO Q HIZO CON @EPN 
PRESIDENCIA A CAMBIO D IMPUNIDAD
#VotoUtil2021 
#NiUnVotoAMORENA2021",religion
363,"Corrupto, ignorante, mediocre, estupido. Estas ardido panista mocho y perdedor. Tu y tu partido nunca gobernaran MEXICO. https://t.co/wZptUr0UIm",religion
364,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
365,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
366,Si no ganan los Lakers me mocho un huevo,religion
367,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
368,"@gabycarrizoj @NitoCortizo CARRIZO ESTAS DE SANTURRON COMO VARELA
COME SANTOS Y CAG...",religion
369,@isco_gabriel Todo mocho y no de que te falta un brazo jsjs [?],religion
370,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
371,"@la_go_mess Jaja, viejillo mocho.",religion
372,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
373,Hay suelta de #Haters...hoy me toco...el dedo mocho de bloquear me va a quedar...,religion
374,@Yumarkys Le dicen gato mocho.,religion
0,"Asi los bares de la Zona Rosa. Sin autorizacion, sin respetar la sana distancia, sin observar las medidas de sanidad.
 
En poco tiempo la CDMX volvera al semaforo rojo. Y sera porque la gente no sabe conducirse con responsabilidad. https://t.co/nzeUdrWmzP",neutro
1,Tu mama te lo dice y el tiempo te lo confirma,neutro
2,"Yo: ya esta no me importa

Yo 10 segundos despues: PERO SABES QUE ES LO QUE MAS ME ENOJA?? https://t.co/krAGXWKD6g",neutro
3,"le robaron la presidencia a @petrogustavo 

#ElUribismoSeRoboLaPresidencia
#DuqueNoEsMiPresidente",neutro
4,"En ese sentido, Volkov quiere que Greco se responsabilice como una forma de castigo ejemplar. Considera que Greco se sobrepaso y rompio dichas normas, por tanto, debe hacerse cargo. Ademas, seguro quiere que todos esten presenten para dejar un precedente.",neutro
5,@marieluj_ Lo siento mucho amiga. #enpazdescanse,neutro
6,@ZTrepat AJAJAJAJ en mi defensa ella empieza,neutro
7,"Independencia la de USA. 

Independencia la de Japon. 

Lo de Venezuela es solo un feriado.",neutro
8,"Pedimos disculpas al gobierno de Cristina Kirchner por tener sospechas acerca del asesinato del secretario de Cristina Kirchner que denuncio a Cristina Kirchner y que esta siendo investigado por la sobrina de Cristina Kirchner. Mala nuestra. 

@SantiCafiero @alferdez",neutro
9,Gatell haciendo un Gatell. Digno funcionario de la 4T... https://t.co/fSS2QGh50Q,neutro
10,@parrapapaau Un bebeeeeeeeee ,neutro
11,@daaagn @imarypaz callate daniela y asi no se escribe stupida,neutro
12,Malpario vallenato,neutro
13,@JPabloLuschini @IanardiMeli15 m tratas d toxica una vez mas y t bloqueo,neutro
14,"Te invitamos al Informe #ResultadosVeracruz2020 

 Manana, lunes 6 de julio
[?][?] 13:00 horas 
 A traves de redes sociales

Te presentaremos todo el trabajo realizado durante estos primeros seis meses de este ano. https://t.co/uAEmb4lw4d",neutro
15,"ARGENTINA crece el CV de la ""K""? Ex secretario privado ., fue hallado asesinado en El Calafate. Sufrio un golpe en la cabeza y fue apunalado. Se desconoce el movil del homicidio"". Aunque no este involucrada el historial de muertos relacionados con ella aumenta https://t.co/uCUiSzKVoN",neutro
16,"@Fiscalizadoraso @digo_no_al_caos @JulioSeRoa @lximenezfyvie Insisto, el MENSAJE, el MENSAJE, puedes refutar el mensaje???",neutro
17,> Se disparan los precios de la carne y el queso !Inalcanzable! https://t.co/9RnZ14EJwx https://t.co/ieE82TxYQv,neutro
18,"209 anos de la Declaracion de la Independencia de Venezuela, consolidada 10 anos despues por Bolivar en las sabanas de Carabobo. Hoy reconquistamos la Independencia con Chavez y el pueblo bravio de Venezuela @NicolasMaduro @drodriven2 @dcabellor @PartidoPSUV @MinTrabajoVE https://t.co/gHACcChFuw",neutro
19,"Vemos a Jack y Rose corriendo por el barco mientras se hunde. El agua esta horizontal con el suelo. En ese punto, el Titanic ya deberia estarse inclinando, lo que significaria que el nivel de agua deberia estar en diagonal. Chequen como lo que esta inclinado es la camara! https://t.co/MxymaVeUnc",neutro
20,@Ladysugestiva Y ya me hice prueba y di negativo a pesar que eh llevado a mucha gente hasta del igss gente que a tenido contacto con sus familiares y honestamente este gobierno no esta haciendo las cosas como son y no porque la gente sea necia es porque no les importa tengo familia en el igss,neutro
21,#HipotecadosUVA #Prendarios #Personales  en lucha permanente por la #ExtincionUVA. Esto se tiene que terminar y el Estado debe garantizar nuestros derechos. #coronavirus #SinLaCuarentenaYo,neutro
22,El dolorcito en el pecho cuando te siente insuficiente no te lo quita nadie.,neutro
23,Comprenme boneless porque ando ahorrando pa mi visa e irme a vivir a eu pa siempre y vivir con mi novio jajajjajaja no cierto si cierto,neutro
24,"He ganado todas mis apuestas de julio. He iniciado el mes con el pie derecho. ?Quieres entrar a mis grupos? Elegire a una persona al AZAR entre todos los comentarios de esta publicacion para meterlo. Ademas, le regalare un bono de 25,000 para que apueste con dinero ajeno. https://t.co/yF2eGfOYX4",neutro
